Age,Gender,Calorie_Intake,Sugar_Intake,Physical_Activity,Fast_Food_Frequency,Screen_Time,Height,Weight,BMI
46,Female,3286,71,61,0,6,1.714030997,90.2034931,30.70336764
48,Female,1529,79,71,3,7,1.52575765,91.73252045,39.40508005
21,Female,2621,63,89,3,11,1.793829921,47.60042419,14.7927288
35,Male,2108,13,96,1,3,1.526158358,55.71991644,23.92275858
76,Female,2268,54,127,3,4,1.613313771,36.34775333,13.96496625
37,Male,2283,94,139,0,1,1.678750886,67.06487441,23.79702165
73,Female,2381,63,179,2,4,1.397699428,59.33945154,30.37497665
73,Female,3046,90,164,0,9,1.67949552,73.89146814,26.19609737
64,Male,2422,62,152,3,1,1.549596319,56.12125699,23.37169647
60,Female,1841,104,38,3,0,1.594308966,83.59641346,32.88839413
61,Female,1667,53,146,1,7,1.507441457,75.80817401,33.36069781
26,Female,2734,96,70,4,1,1.777617625,66.85444018,21.15697444
30,Male,2183,105,76,4,0,1.607971528,56.98178596,22.03836381
32,Male,3361,117,23,2,8,1.65047682,103.1747452,37.87516613
44,Male,2131,45,178,1,5,1.844981159,69.83882366,20.51696155
32,Male,2708,43,44,0,8,1.764721492,65.40698334,21.00253753
45,Female,1931,61,7,1,11,1.65642253,73.36109807,26.73767041
54,Female,2947,15,172,1,4,1.56356891,40.58399603,16.60048415
72,Male,1538,47,129,0,6,1.562569098,59.63539929,24.42449927
36,Female,2479,95,157,1,5,1.70226345,80.12056175,27.64970084
43,Female,1886,42,66,3,2,1.538052984,82.52875751,34.88692675
69,Male,3474,84,172,2,0,1.42384942,77.60042791,38.27683241
43,Female,2268,64,153,4,11,1.556408634,37.38275173,15.43206358
42,Male,2290,32,16,0,1,1.698402321,67.1902169,23.29297142
43,Female,2241,53,37,4,5,1.575087938,56.84004548,22.9110401
43,Female,2974,109,66,3,4,1.773727557,76.91797928,24.44860249
63,Female,3481,37,56,4,6,1.571649159,72.15327434,29.2108931
45,Male,2638,73,160,3,5,1.627118355,81.86750823,30.9224064
66,Female,3453,57,93,4,2,1.557742717,64.35151349,26.51962059
35,Male,1900,68,71,2,8,1.633149889,71.23015609,26.70618202
49,Female,2827,92,93,3,11,1.514681679,91.61405536,39.93184376
70,Female,3126,68,63,0,4,1.805733155,93.14713383,28.56684981
20,Male,2832,52,22,0,10,1.766952895,84.84929583,27.17679879
19,Female,3096,52,11,1,6,1.489407346,43.50704309,19.61248322
50,Female,2626,86,102,1,4,1.774229263,63.10132162,20.04559629
59,Female,3250,22,7,2,10,1.818413488,89.79681507,27.1566156
36,Male,1601,81,37,4,2,1.719237207,69.38359548,23.47389721
34,Female,3430,52,32,4,4,1.79453989,59.50479791,18.4776081
61,Female,2154,22,175,3,6,1.661464533,72.32628295,26.20076648
50,Female,2613,44,96,2,7,1.727056682,60.63745567,20.32955103
29,Female,2641,100,44,3,6,1.708517407,72.33128661,24.77920534
66,Female,2662,20,74,0,4,1.538680799,72.42757821,30.59193129
73,Male,2402,30,150,0,2,1.753765657,61.32476143,19.93851203
20,Female,2826,81,106,4,5,1.693851336,73.05108392,25.46103666
60,Male,2251,115,114,1,9,1.522809868,63.12437105,27.22110176
66,Male,3171,35,42,1,8,1.454489129,62.47578969,29.5318596
72,Female,3040,103,24,0,8,1.682127329,74.53013467,26.33990308
43,Female,2732,95,14,3,11,1.632493802,78.97994865,29.63560277
52,Female,1586,59,9,4,5,1.50005088,70.64563537,31.39593023
25,Female,3485,58,147,3,6,1.796066314,53.78812914,16.6740732
69,Male,2358,112,15,1,6,1.70528193,55.78691641,19.18403581
53,Male,1818,83,98,2,4,1.705459718,89.39598773,30.73513287
70,Female,3312,99,124,1,10,1.668221803,66.59049196,23.92790289
71,Female,2466,100,97,3,10,1.502658014,59.81952828,26.49248395
24,Female,2386,95,56,1,7,1.521595725,99.61996438,43.02766941
63,Female,2132,22,45,1,2,1.79691093,89.74963905,27.79582765
63,Female,2768,48,110,1,5,1.676713923,86.14128832,30.6403288
53,Female,3393,64,123,1,0,1.523534826,70.12138326,30.2096506
33,Male,2613,16,128,4,11,1.63886548,66.54518249,24.77593228
41,Female,3001,52,24,0,3,1.709026271,66.74237252,22.85094491
78,Female,2151,51,55,1,7,1.586742431,65.22125121,25.90456213
71,Female,2635,67,45,1,10,1.674810646,76.66576453,27.33191399
79,Female,3430,21,7,4,10,1.773967276,82.88976699,26.33963245
18,Female,2449,22,40,4,10,1.8594667,30.89861604,8.936392126
66,Female,2917,21,142,2,2,1.43389247,56.17766146,27.3231325
42,Male,3410,85,43,4,3,1.758871423,60.69278065,19.61863781
27,Female,1739,47,81,2,3,1.709757781,44.6175349,15.26287664
71,Male,2795,12,128,2,2,1.689097395,73.07417818,25.61265241
33,Male,1642,81,110,1,1,1.544547147,52.19882991,21.8805598
33,Male,2453,71,116,3,1,1.702354515,87.76600816,30.28491312
75,Male,3242,40,161,1,6,1.587590684,67.75774788,26.8832567
25,Female,1618,86,131,0,0,1.701709788,71.53375611,24.70245039
46,Female,2095,81,80,2,2,1.704489358,81.86932341,28.17945653
56,Male,3423,46,129,3,5,1.801603241,74.61841505,22.98940395
45,Female,2774,33,166,4,9,1.746971672,71.63066789,23.47076662
23,Male,2801,101,137,4,10,1.420926046,64.43134299,31.91201547
33,Female,1662,77,41,4,2,1.655716119,66.92837206,24.41397569
37,Male,2153,73,44,3,0,1.80822962,59.40095004,18.16712619
33,Male,1849,25,100,4,2,1.472719223,83.8427741,38.65678465
24,Male,1530,27,153,4,3,1.63553095,77.58275795,29.00331771
58,Female,1957,77,26,2,0,1.690050833,100.718735,35.26230746
31,Female,3361,116,166,4,3,1.378772827,77.80187287,40.92650136
60,Male,1590,49,152,3,8,1.69126783,72.50012589,25.34626577
43,Male,1627,67,28,4,9,1.575084952,74.11944825,29.87612124
43,Male,2278,106,109,1,1,1.670034649,59.603639,21.37085079
31,Female,3071,54,21,2,2,1.677246891,88.02538006,31.29060193
24,Female,2469,62,114,0,4,1.61941625,67.59998401,25.77683594
50,Male,2347,36,89,1,5,1.649152436,38.85187054,14.2853318
43,Male,2291,45,89,0,4,1.524381746,49.38943994,21.25429099
74,Female,3248,77,179,3,7,1.63537174,67.41985825,25.20895586
62,Female,2008,109,84,0,4,1.581045299,47.32584103,18.93257624
37,Female,2435,22,148,0,4,1.694739173,55.23259293,19.23046103
20,Male,2244,60,105,4,0,1.654402151,81.82224557,29.89435738
69,Female,2239,57,135,2,5,1.522567392,82.75448252,35.69755554
21,Female,3404,69,116,0,10,1.555264442,79.41605301,32.83218703
78,Female,3333,87,65,3,6,1.555098557,81.70387617,33.78522564
43,Female,1736,115,112,3,4,1.640547588,79.66065348,29.59826127
28,Female,3056,110,17,3,2,1.664821137,81.24175097,29.3119096
19,Female,3131,79,80,4,10,1.638265891,75.71512375,28.21069969
31,Male,2512,60,142,1,6,1.665765446,78.73012086,28.37352019
61,Female,2476,23,2,4,10,1.583883897,94.55204175,37.68983397
47,Female,2522,52,84,4,7,1.553299393,66.43833213,27.53647701
66,Female,2574,12,82,0,8,1.485255858,104.2156619,47.24223584
29,Male,3372,34,58,2,6,1.605713078,64.58164836,25.04801049
43,Female,3346,43,121,3,2,1.574569275,62.83152079,25.34276674
61,Female,1968,79,159,2,4,1.926075179,74.62450451,20.11569264
50,Female,3415,65,10,1,6,1.893143838,63.84161041,17.81298119
30,Male,1887,113,156,2,5,1.70740912,37.27107603,12.7848824
31,Male,2585,74,66,2,5,1.541834232,56.53517329,23.78172541
41,Male,2866,69,131,1,2,1.6398566,61.08378755,22.71507703
79,Female,2676,119,136,1,10,1.681981473,63.99364515,22.62009545
51,Female,2235,57,56,3,4,1.386863192,43.42402093,22.57682109
61,Female,3489,81,165,3,7,1.646400741,59.1710828,21.8292297
43,Female,2153,90,6,1,8,1.490353992,60.60276101,27.28434551
38,Female,1540,86,162,1,1,1.609718915,59.00133073,22.76993089
45,Female,3009,28,174,4,1,1.547215449,64.46415058,26.92877998
65,Female,2452,114,33,3,2,1.638299029,82.46825874,30.7256074
53,Female,3201,44,62,3,11,1.596194011,83.65603483,32.83416089
57,Female,3225,106,8,4,6,1.674792243,73.8070472,26.31333829
19,Female,2308,118,89,4,9,1.739784625,85.72683291,28.32212286
59,Male,3080,118,18,3,1,1.717282102,70.81547585,24.01291538
26,Male,3243,117,153,4,9,1.872607603,86.91816474,24.78660141
40,Female,1881,42,173,3,3,1.593668574,75.84259586,29.86188178
32,Female,1595,51,55,0,7,1.817794922,59.94921256,18.1423571
30,Female,2411,63,9,3,3,1.528518118,60.50758044,25.89814183
40,Male,2286,48,119,4,0,1.439189136,78.39898489,37.85076799
34,Female,1792,119,170,1,3,1.713681707,81.41410982,27.72294459
79,Female,2758,73,157,2,6,1.83045749,54.89107548,16.38258557
65,Female,1840,47,39,2,8,1.55279295,100.6938958,41.76149553
77,Female,2218,47,30,2,7,1.713223671,83.58119416,28.4760954
19,Female,2456,82,46,2,5,1.55517075,63.8497899,26.39996273
37,Female,2037,61,36,1,5,1.781085095,54.66469601,17.23207591
37,Female,2873,110,78,2,8,1.775836282,47.19392286,14.96512087
76,Male,2371,56,98,0,7,1.693401049,90.82522843,31.67282855
63,Male,2730,74,130,4,0,1.513862866,82.17460283,35.85622308
20,Male,2459,109,156,3,1,1.697800563,70.55625132,24.47722344
72,Male,3014,51,44,1,7,1.44839987,75.2983872,35.89291411
29,Male,1880,111,86,2,2,1.65005644,36.58066059,13.43550345
57,Male,2664,64,72,2,1,1.55349447,35.49499625,14.70779985
19,Male,2358,68,1,2,9,1.662112108,77.1732765,27.934848
53,Male,2098,75,142,4,4,1.654344073,73.89127962,26.99861638
31,Male,2429,83,145,1,0,1.66741674,72.10050938,25.9328363
33,Male,3414,63,156,0,0,1.464917008,92.97591258,43.3255822
36,Female,3133,60,39,3,9,1.508771133,80.73504525,35.4662573
51,Female,2546,32,2,0,5,1.863514001,62.50008909,17.99762987
61,Male,2261,82,57,0,3,1.750408821,62.59853913,20.43079243
78,Female,1863,20,70,2,7,1.68545153,78.77643587,27.73088901
63,Female,3285,45,93,1,2,1.46522019,78.21764751,36.43333783
23,Female,2671,65,165,2,9,1.687199632,97.97146518,34.41649657
30,Male,2065,51,156,3,2,1.692771599,59.33910669,20.70829181
53,Female,2468,111,158,1,7,1.597558929,55.61577703,21.79135497
39,Male,3477,108,125,0,1,1.508314144,72.37576777,31.8133627
35,Male,2326,22,104,2,1,1.570667067,70.74529233,28.67670639
29,Male,3439,92,42,0,6,1.770867455,87.23050069,27.81610085
69,Male,3074,108,154,3,9,1.741328727,72.21324867,23.81526144
76,Female,2004,61,154,4,3,1.767301196,76.72045956,24.56348894
71,Female,3369,39,117,3,3,1.718382544,44.01512625,14.9060388
47,Female,1717,91,68,1,6,1.539794507,88.97292209,37.52600415
70,Male,3382,21,2,4,8,1.449579042,70.00513402,33.31548107
68,Male,1981,85,156,0,9,1.64216896,44.28360048,16.42128907
57,Male,2939,30,102,4,0,1.765859435,76.06614146,24.39378133
24,Male,2436,21,140,2,8,1.770727631,59.29108668,18.90975412
49,Female,2248,71,96,0,7,1.526374301,55.59185388,23.86102337
65,Female,2848,101,59,4,2,1.689751338,74.59541335,26.12561526
36,Female,2335,102,83,3,5,1.562517578,54.5557603,22.34553665
23,Female,3378,48,66,4,4,1.617186922,78.12357261,29.87181799
37,Female,3312,114,106,1,5,1.496947558,64.26569705,28.67913513
44,Female,3260,53,80,0,2,1.73465351,68.53113726,22.77521369
70,Female,1988,13,122,4,11,1.710668091,76.19624732,26.0376673
60,Female,2931,40,46,0,2,1.507936284,49.90895256,21.94888548
54,Female,2667,33,96,3,4,1.612179667,71.06433377,27.34165567
65,Female,2299,51,160,1,3,1.463700266,91.48862665,42.70343446
24,Male,1710,58,5,0,2,1.446542513,76.45552251,36.53814182
76,Female,2165,91,117,1,1,1.492263181,79.83329285,35.85033312
22,Female,1758,115,77,3,9,1.65185746,77.62669809,28.44893256
28,Female,2750,99,69,0,0,1.588214946,46.90492985,18.59516059
32,Female,3117,117,178,3,7,1.655111781,76.12600355,27.78934887
20,Male,3412,29,66,3,2,1.585136527,69.48730604,27.65490223
75,Female,1871,17,100,1,3,1.743711292,62.6724022,20.61233448
22,Male,2914,42,149,3,0,1.606925771,97.9339784,37.92641264
40,Male,2491,77,23,3,5,1.781374561,29.34746954,9.248262932
70,Female,1587,47,64,4,10,1.59207146,119.9798344,47.33508308
54,Male,1899,95,127,0,5,1.720220019,83.61572049,28.25660243
26,Female,1808,45,168,3,3,1.641121314,83.09205669,30.85163161
32,Female,1503,57,99,2,1,1.50168568,47.71291406,21.15815836
20,Male,2696,104,31,2,7,1.835484519,64.81244271,19.23786788
46,Female,3067,17,68,4,0,1.860983794,36.70978814,10.59977619
23,Female,3269,82,70,3,3,1.640754851,59.09800478,21.95257275
34,Male,1725,91,44,4,10,1.622528757,64.4042203,24.46411567
43,Female,1838,108,31,2,8,1.762370697,74.89675121,24.11395541
38,Female,2729,69,27,0,3,1.645939645,63.8415014,23.56542519
25,Female,2625,33,96,3,2,1.733036083,66.75164859,22.22525672
38,Female,1557,26,13,4,3,1.679629845,70.79692118,25.09500032
74,Female,3304,74,140,0,0,1.669653442,54.09980774,19.4063137
28,Female,2673,48,177,4,10,1.571856958,64.01669463,25.90998744
55,Female,2775,115,167,0,8,1.576810996,56.52555506,22.73450777
25,Male,3002,88,128,0,11,1.776106674,61.129244,19.37808838
59,Female,2055,64,174,4,10,1.823588195,65.04933344,19.56092133
41,Male,2951,86,112,2,9,1.669304218,74.0142899,26.56101061
78,Female,3065,96,112,4,7,1.80292381,66.28721371,20.39271341
52,Female,2418,102,29,1,7,1.556694437,63.78148109,26.32011928
72,Female,2023,70,33,3,3,1.714078993,51.99625954,17.69743956
31,Male,3014,40,45,2,3,1.619406412,48.71064975,18.57428964
72,Female,2025,110,0,2,0,1.652831278,68.76577187,25.1718582
31,Male,2815,37,161,4,7,1.621175162,64.42967602,24.51467077
27,Female,2568,41,134,3,9,1.624252274,75.79905253,28.73140145
29,Female,2723,16,169,1,8,1.33626857,45.10232836,25.2587268
55,Female,1523,87,18,4,7,1.495321949,80.26733102,35.89792998
61,Male,2262,23,140,3,6,1.438598401,58.7143785,28.37039102
72,Female,3154,105,22,4,9,1.592314123,63.72769477,25.13452688
63,Female,2910,82,65,3,1,1.522408442,73.40374477,31.67056778
51,Female,3113,63,130,2,8,1.441764089,59.58993337,28.66714819
58,Female,2958,79,85,4,9,1.527206786,47.69462677,20.44907954
27,Male,1741,60,163,1,11,1.624071996,65.29731656,24.75624537
75,Female,1702,88,176,3,2,2.007108845,50.43320452,12.51914629
34,Female,1736,39,86,1,5,1.632393567,47.19318614,17.7104481
34,Female,2450,39,71,1,0,1.60498706,79.7077925,30.94266468
20,Female,2521,25,88,4,5,1.482537429,70.44293744,32.0498591
79,Male,1793,32,110,3,8,1.518844513,74.02550166,32.08889233
48,Female,2871,40,138,0,0,1.75408078,78.45763086,25.49975513
68,Male,2610,21,40,1,4,1.820640489,74.69932625,22.53555672
18,Female,1709,94,5,3,4,1.538974875,59.74655647,25.226083
29,Female,2287,12,105,2,10,1.669575452,67.04954883,24.05380348
56,Female,3132,76,44,1,4,1.95672804,58.47356706,15.2720962
21,Female,2525,47,81,1,6,1.876909524,74.98791366,21.28651644
59,Male,1728,95,160,1,1,1.67962052,50.38255619,17.85902949
30,Male,1909,94,17,2,0,1.535240684,56.91808209,24.14889794
51,Male,2766,117,6,2,4,1.529027381,70.78431359,30.27655792
59,Male,2269,25,28,4,4,1.39317894,66.10335864,34.05726156
38,Female,2462,91,143,0,7,1.647688787,54.04968003,19.90869324
39,Male,2991,13,73,4,2,1.860149621,26.47499609,7.651386646
74,Female,1957,29,156,0,4,1.566238672,64.00676821,26.09215884
21,Female,2053,54,156,1,10,1.615926494,69.06209322,26.44822521
35,Female,1712,22,15,3,4,1.640833807,78.60462158,29.19569985
22,Female,3331,104,3,1,3,1.651537545,64.12142932,23.50857434
36,Male,3428,11,64,2,3,1.541037251,83.7790099,35.27840568
19,Male,1885,103,71,0,1,1.63158438,81.97518405,30.79380269
29,Male,2935,40,128,1,1,1.687332958,66.74897386,23.44461009
34,Female,3038,37,130,0,10,1.705911314,79.76122499,27.40809911
27,Female,2027,82,63,4,3,1.690961634,82.39689185,28.81663873
51,Male,2911,68,65,2,6,1.554015383,62.42410058,25.84887621
23,Female,2802,20,88,2,2,1.642351083,62.08941791,23.01895403
25,Male,2489,44,56,3,11,1.68752269,73.15778377,25.68983405
78,Female,1601,58,100,1,5,1.775194548,64.318569,20.41006852
68,Female,3112,53,109,2,4,1.713071937,98.47400786,33.55601753
28,Female,1889,110,17,3,1,1.524116973,80.56284273,34.68152478
74,Female,2725,119,105,2,5,1.65814557,74.44503881,27.07637067
29,Female,3090,67,38,4,6,1.698526261,61.62732072,21.36135291
26,Female,3244,60,123,1,2,1.707597769,95.56454662,32.77371299
19,Male,2915,26,120,1,7,1.723215533,63.09184853,21.24682547
25,Female,2340,99,83,0,3,1.715463358,76.00341005,25.82677542
75,Female,2877,13,6,3,2,1.462418773,86.09595461,40.25679899
28,Male,3116,42,111,4,2,1.528543486,76.76608659,32.855933
77,Female,3279,71,144,0,3,1.791686286,59.49283145,18.53278553
70,Male,1734,90,67,4,1,1.533492035,73.20013056,31.12782717
53,Male,1613,115,35,0,11,1.684814383,66.88835947,23.56385935
27,Female,2481,81,123,0,1,1.575315489,61.32703984,24.71251331
38,Female,3483,99,0,1,4,1.768725783,89.78090596,28.69874928
37,Male,2590,52,34,4,10,1.780064405,75.15567373,23.71867041
65,Female,2308,93,75,3,6,1.539334364,81.8410529,34.53864365
25,Female,2563,51,144,3,9,1.734353131,62.57293565,20.80230565
53,Male,3256,60,79,0,4,1.754304423,64.65844402,21.00948142
46,Female,1602,47,155,0,8,1.720390344,69.03438419,23.32445273
59,Female,1910,52,31,4,1,1.621982496,75.55017389,28.71726937
29,Male,2818,57,34,1,7,1.443385922,92.10018905,44.2074629
78,Female,3088,51,127,1,7,1.789851926,69.41425609,21.66778247
31,Male,2307,66,18,4,6,1.575398936,53.02535755,21.36498096
65,Female,3087,63,92,4,9,1.622827794,79.38623983,30.14396365
71,Female,2560,106,92,1,3,1.706028296,62.60039275,21.50822633
67,Male,1566,113,79,0,6,1.528547954,67.14464557,28.73778222
38,Female,1902,26,3,1,5,1.516019149,94.18295132,40.97914771
39,Female,3197,60,148,2,9,1.54737157,61.32170049,25.61090725
38,Male,1705,18,112,2,6,1.538839911,62.12147181,26.23341646
61,Female,1840,93,114,4,4,1.518461656,59.28998046,25.71423732
67,Male,3357,17,171,2,2,1.648901602,55.58113265,20.44268387
47,Female,3429,114,61,3,7,1.675392212,60.7684945,21.64938145
56,Female,2575,72,128,2,6,1.566476123,73.60783826,29.99690889
37,Female,1925,119,82,1,7,1.656986195,35.01865163,12.75444719
41,Female,2455,65,50,2,2,1.320838009,57.94479979,33.2135541
40,Female,1708,79,115,0,3,1.685165975,65.42823483,23.03986024
24,Female,3037,18,107,4,0,1.65809435,84.72594817,30.81753932
26,Female,3164,84,144,0,5,1.780941702,99.51872368,31.37656457
18,Female,2701,14,36,2,6,1.694906602,55.56264117,19.34155287
43,Female,2175,81,35,0,7,1.71506378,78.71374713,26.76024199
55,Male,3388,73,156,3,8,1.565884937,78.21327086,31.89780182
55,Female,2545,61,68,0,8,1.439198807,68.95645402,33.2914982
71,Female,1868,44,101,3,1,1.648128314,96.33354502,35.46463559
78,Female,3262,69,130,1,5,1.465410453,68.15722148,31.73900496
61,Female,2493,98,142,0,7,1.656878764,79.97166552,29.13095198
39,Male,1581,109,76,2,10,1.708042908,87.03998983,29.83467277
61,Female,2687,48,148,1,9,1.637190267,67.17414441,25.06131384
27,Male,1876,117,104,4,8,1.532489329,53.60859698,22.82651036
72,Female,1502,15,22,4,3,1.857765048,45.75342797,13.2569025
79,Female,2183,97,46,2,7,1.615156801,76.70413501,29.40284779
75,Female,2641,30,33,3,11,1.77020673,70.36439706,22.45458306
23,Female,3179,45,40,0,6,1.835455459,64.15330933,19.04282448
34,Female,2263,27,46,4,8,1.804844989,71.25629722,21.87476694
68,Female,2918,10,158,0,8,1.731167567,85.84022015,28.64261126
67,Female,1765,102,34,1,0,1.859375746,81.48645024,23.56953834
55,Male,1934,26,134,0,11,1.693132069,64.84960847,22.62172336
41,Female,2181,78,44,4,6,1.770899013,68.02674385,21.6916252
68,Female,2224,15,56,3,6,1.675405861,86.24867938,30.72645045
27,Female,2292,67,116,4,3,1.547867961,60.43390713,25.22393572
73,Female,2750,54,149,2,1,1.672034356,67.45284189,24.12736298
25,Female,1875,81,110,4,11,1.478330991,82.27976696,37.64867449
38,Male,2785,98,69,0,1,1.662444003,84.29976335,30.50228005
73,Male,1865,92,148,0,4,1.605245308,68.45070362,26.5640995
23,Female,2266,57,102,3,0,1.756195041,100.1197044,32.46190972
38,Male,1927,59,48,4,5,1.812657411,72.11193632,21.94702686
74,Male,2531,112,46,1,7,1.520909213,50.48938376,21.82697186
79,Female,3453,65,100,1,11,1.697729414,86.64095556,30.05981388
56,Female,2564,18,154,1,2,1.699568527,62.05034232,21.4816097
41,Female,3401,101,9,2,10,1.80913884,80.24370864,24.51699268
50,Male,2780,71,85,1,11,1.757932682,72.93482138,23.60100209
76,Female,2142,40,171,2,10,1.784522622,110.6663525,34.75133401
35,Female,2063,74,178,1,7,1.696957615,63.98018453,22.21792509
73,Female,2625,114,145,3,6,1.504668128,69.55639232,30.72243293
45,Female,2742,70,98,4,6,1.563801152,69.02666614,28.22629269
74,Female,1743,19,37,2,5,1.701716475,66.48870051,22.96008216
69,Female,2344,62,35,0,4,1.498563988,51.83852029,23.08351881
49,Female,2438,73,59,2,9,1.589173046,50.81819145,20.12226315
